Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair
2019-05-13,23.95,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2019-07-04,22.0,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2019-10-30,24.99,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2020-02-02,24.99,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2020-05-04,24.98,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2020-10-17,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2021-01-26,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2021-04-02,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2021-05-29,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2021-07-21,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2021-09-20,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2022-02-02,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2022-02-12,23.48,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2022-09-09,25.99,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2023-01-24,25.99,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2023-03-02,25.99,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2021-05-27,8.29,1.0,MI,"Nature’s Bounty Super B Complex with Vitamin C & Folic Acid, Immune & Energy Support, 150 tablets",25 - 34 years,Yes,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),2,3,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2019-05-27,11.99,1.0,PA,Vitamin D3 5000 IU | 500 Softgels | Value Size | Non-GMO and Gluten Free Supplement | High Potency Formula | 125mcg | by Carlyle,35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No
2021-03-06,9.99,1.0,PA,Vitamin D3 5000 IU | 500 Softgels | Value Size | Non-GMO and Gluten Free Supplement | High Potency Formula | 125mcg | by Carlyle,35 - 44 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),1 (just me!),2,Less than 5 times per month,No,No,No,No,No
2023-03-03,19.82,1.0,CA,"Hello Lovely! Hair Vitamins Gummies with Biotin 5000 mcg Vitamin E & C Support Hair Growth, Premium Vegetarian Non-GMO, for Stronger Beautiful Hair & Nails, Biotin Gummies Supplement - 120 Gummy Bears",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$150,000 or more",Male,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,Yes,No
2020-07-22,29.99,1.0,CA,"Conception Men Fertility Vitamins – Male Optimal Count, Motility Strength, Healthy Volume Production – Zinc, Folate, Ashwagandha Pills – 60 Vegetarian Soft Capsules",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2020-07-27,9.89,1.0,CA,"Nature's Truth Vitamin E 400 Natural (d-Alpha) 100 Softgels, 100 Count",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2021-04-23,29.99,1.0,MA,"Eu Natural Conception Fertility Aid & Multi – Promotes Hormone Balance for Women – Pre-Prenatal Vitamin with Ashwagandha, Folate, Folic Acid, Vitex, and Myo-Inositol – 60 Vegetarian Soft Capsules",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2021-05-01,14.72,1.0,CA,"Nature Made Extra Strength Vitamin D3 5000 IU (125 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 180 Softgels, 180 Day Supply",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2021-05-01,9.89,2.0,CA,"Nature's Truth Vitamin E 400 Natural (d-Alpha) 100 Softgels, 100 Count",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2021-12-24,21.6,1.0,CA,"NOW Supplements, Vitamin E-400 IU, D-Alpha Tocopheryl, Antioxidant Protection*, 250 Softgels",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2022-01-27,19.73,1.0,MA,"Prenatal Vitamin Gummies for Women with Iron and Folic Acid - Chewable, Non-GMO Prenatal Gummy Vitamins - Gelatin Free Multivitamin Prenatals Without Corn Syrup 30 Day Supply",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,I stopped in the recent past,No,No
2018-05-31,12.59,1.0,NC,"Garden of Life B12 Vitamin - mykind Organic Whole Food B-12 for Metabolism and Energy, Raspberry, 2oz Liquid",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2019-03-22,14.95,1.0,NC,Mauricettes Vitamin D3 K2 Chewables with Vitamin D 2000 iu and K2 MK7 - Cherry Flavored Sublingual Vitamin D K2 Tablets - K2 D3 Vitamin Supplement for Adults and Kids,45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2019-06-21,19.95,1.0,NC,"Sports Research Vegan Vitamin D3 + K2 with Organic Coconut Oil - 5000iu Vitamin D, 100mcg Mk7 Vitamin K - Supports Bone & Immune Health - 60 Softgels",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2020-01-19,10.48,1.0,NC,"Zhou Nutrition Vitamin D3 K2, Bone and Heart Health Formula 5000 IU Vitamin D3 & 100 mcg Vitamin K2, Max Strength 2 in 1 Immune Support and Calcium Absorption, Gluten Free, 60 Count",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2021-01-25,19.95,1.0,NC,"Sports Research Vegan Vitamin D3 + K2 with Organic Coconut Oil - 5000iu Vitamin D, 100mcg Mk7 Vitamin K - Supports Bone & Immune Health - 60 Softgels",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2021-03-24,16.79,1.0,NC,"Garden of Life Vitamin D3 Liquid 1000 IU Per Spray, Vegan D3 Vitamin for Women and Men, Mykind Organic D3 Plus Omegas - Vanilla Flavor - 125 Servings - 2 fl oz Liquid Whole Food D3 Vitamin Supplement",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2021-03-24,12.37,1.0,NC,"Garden of Life B12 Vitamin - mykind Organic Whole Food B-12 for Metabolism and Energy, Raspberry, 2oz Liquid",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,Yes,Yes,No
2018-02-27,8.41,1.0,FL,"Vitafusion Melatonin Gummy Vitamins, 140 ct gummies",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2018-04-08,9.79,1.0,FL,"vitafusion Womens Multivitamin Gummies, Berry Flavored Daily Vitamins for Women With Vitamins A, C, D, E, B-6 and B-12, America’s Number 1 Gummy Vitamin Brand, 75 Days Supply, 150 Count",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2019-07-15,19.53,1.0,FL,"One A Day Women’s Multivitamin Gummies, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, Calcium & more, Orange, 230 count, Fruity",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2021-06-14,15.99,1.0,FL,"Lifeable Vitamin B12 1000 mcg - Great Tasting Natural Flavor Gummy Supplement Vitamins - Gluten Free Vegetarian Chewable B 12 - for Energy, Mood, Metabolism Support - for Adults Men Women - 90 Gummies",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2022-06-15,10.19,1.0,FL,"vitafusion Womens Multivitamin Gummies, Berry Flavored Daily Vitamins for Women With Vitamins A, C, D, E, B-6 and B-12, America’s Number 1 Gummy Vitamin Brand, 75 Days Supply, 150 Count",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2022-08-07,11.88,1.0,FL,"vitafusion Womens Multivitamin Gummies, Berry Flavored Daily Vitamins for Women With Vitamins A, C, D, E, B-6 and B-12, America’s Number 1 Gummy Vitamin Brand, 75 Days Supply, 150 Count",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2022-10-07,8.91,1.0,FL,"vitafusion Womens Multivitamin Gummies, Berry Flavored Daily Vitamins for Women With Vitamins A, C, D, E, B-6 and B-12, America’s Number 1 Gummy Vitamin Brand, 75 Days Supply, 150 Count",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,More than 10 times per month,I stopped in the recent past,No,Yes,No,No
2019-07-10,5.66,1.0,CA,"Amazon Brand - Solimo Women's One Daily Multivitamin Multimineral, 100 Tablets, Three Month Supply",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2019-09-17,7.99,1.0,CA,"Amazon Brand - Solimo Hair, Skin & Nails Multivitamin, Biotin 3000 mcg per Serving (2 Caplets), 180 Caplets",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2020-01-16,5.58,1.0,CA,"One A Day Proactive 65+, Mens & Womens Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, and Zinc for Immune Health Support*, Calcium, Folic Acid & more, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2020-05-23,10.89,1.0,CA,"Nature's Bounty Hair, Skin & Nails Rapid Release Softgels, Argan-Infused Vitamin Supplement with Biotin and Hyaluronic Acid, Supports Hair, Skin, and Nail Health for Women, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2021-02-16,9.15,1.0,CA,"Nature's Bounty Hair, Skin & Nails Rapid Release Softgels, Argan-Infused Vitamin Supplement with Biotin and Hyaluronic Acid, Supports Hair, Skin, and Nail Health for Women, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2021-06-17,8.99,1.0,CA,"Nature's Bounty Hair, Skin & Nails Rapid Release Softgels, Argan-Infused Vitamin Supplement with Biotin and Hyaluronic Acid, Supports Hair, Skin, and Nail Health for Women, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2021-12-18,11.21,1.0,CA,"Nature's Bounty Hair, Skin & Nails Rapid Release Softgels, Argan-Infused Vitamin Supplement with Biotin and Hyaluronic Acid, Supports Hair, Skin, and Nail Health for Women, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2022-04-18,9.99,1.0,CA,"Nature's Bounty Hair, Skin & Nails Rapid Release Softgels, Argan-Infused Vitamin Supplement with Biotin and Hyaluronic Acid, Supports Hair, Skin, and Nail Health for Women, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2022-06-18,9.99,1.0,CA,"Nature's Bounty Hair, Skin & Nails Rapid Release Softgels, Argan-Infused Vitamin Supplement with Biotin and Hyaluronic Acid, Supports Hair, Skin, and Nail Health for Women, 150 Count",65 and older,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2019-11-26,19.95,1.0,CA,Sports Research Vegan Vitamin D3 + K2 Supplement with Organic Coconut Oil - 5000iu Vitamin D with 100mcg Mk7 Vitamin K - Supports Calcium for Stronger Bones & Immune Health - 60 Softgels for Adults,55 - 64 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,Yes,No,No,No,No
