Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin,Vitamins List,Vitamin Count
2022-07-02,14.99,1.0,NY,"Bronson ONE Daily Mens 50+ Complete Multivitamin Multimineral, 180 Tablets",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),3,3,5 - 10 times per month,Yes,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2020-08-24,24.95,1.0,CA,"Live Conscious Vegan Vitamin B12 Sublingual Liquid Drops by LiveWell - Methylcobalamin Maximum Strength 5000 mcg Formula - Support Energy and Mood, Promote Memory, Aid Immune System - 60 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2020-11-22,13.47,1.0,CA,"Natrol Biotin 5000 mcg, Strawberry Flavor, Fast Dissolve Tablets, Extra Strength, 250 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2021-05-21,27.97,2.0,CA,"Nature's Bounty Quick Dissolve Fast Acting Vitamin B-12 2500 mcg, Natural Cherry Flavor (300 tablets)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,B12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2021-06-09,10.54,1.0,CA,"Nature’s Bounty Vitamin D, Immune Support, 2000 IU, Softgels, 350 Ct",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-01-10,17.42,1.0,CA,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-01-10,25.2,2.0,CA,"Nature's Bounty Quick Dissolve Fast Acting Vitamin B-12 2500 mcg, Natural Cherry Flavor (300 tablets)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,B12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2022-01-10,32.68,1.0,CA,"Centrum Silver Women 50+ Multivitamin/Multimineral Supplement Tablets, 200 ea",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2022-04-10,17.42,1.0,CA,"Nature’s Bounty Vitamin D3, Immune Support, 125 mcg (5000iu), Rapid Release Softgels, 240 Ct",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-07-19,19.99,1.0,CA,"Vegan Multivitamin & Minerals with High Strength Vitamin B12, D3 & K2. 180 Multivitamin Tablets - 6 Months Supply. Vitamins for Vegans & Vegetarians.",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,"B1, B12, Multivitamin",0,0,0,0,0,1,0,0,0,1,0,0,0,1,"B1, B12, Multivitamin",3
2022-10-05,25.28,1.0,CA,"Nature's Bounty Quick Dissolve Fast Acting Vitamin B-12 2500 mcg, Natural Cherry Flavor (300 tablets)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,B12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2022-10-10,18.48,1.0,CA,"Centrum Silver Women's Multivitamin for Women 50 Plus, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins, Non-GMO Ingredients, Supports Memory and Cognition in Older Adults - 200 Ct",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),3,3,More than 10 times per month,No,No,No,No,No,"Vitamin D, Multivitamin, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,1,"Vitamin D, B1, B12, Multivitamin",4
2019-03-09,52.9,1.0,NY,"ANDREW LESSMAN Healthy Hair, Skin & Nails 240 Capsules – 5000 mcg High Bioactivity Biotin, MSM, Full B-Complex Promotes Beautiful Hair, Skin and Strong Nails - No Additives. Easy to Swallow Capsules",55 - 64 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,Yes,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2020-02-06,52.9,1.0,NY,"ANDREW LESSMAN Healthy Hair, Skin & Nails 240 Capsules – 5000 mcg High Bioactivity Biotin, MSM, Full B-Complex Promotes Beautiful Hair, Skin and Strong Nails - No Additives. Easy to Swallow Capsules",55 - 64 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,Yes,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-07-14,10.97,1.0,NY,"Ester-C Vitamin C 1000 mg Coated Tablets, 120 Count, Immune System Booster, Stomach-Friendly Supplement, Gluten-Free",55 - 64 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),2,Less than 5 times per month,No,Yes,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-12-25,14.99,1.0,CA,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2021-05-01,29.24,1.0,CA,"SmartyPants Daily Gummy Multivitamin Adult w/ Fiber: Fiber for Digestive Support, Vitamin C, D3, & Zinc for Immunity, Omega 3 Fish Oil, Vitamin B6, E, B12, 180 count (30 Day Supply)",25 - 34 years,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, B1, B6, B12, Multivitamin",1,1,0,0,0,1,0,0,1,1,0,0,0,1,"Vitamin A, Vitamin C, B1, B6, B12, Multivitamin",6
2020-05-16,25.95,2.0,FL,Vitamin D3 + Vitamin B12 | 2 Month Supply | Vitamin D & B12 Vitamin Supplements for Adults & Kids | Supports Bone Health | Promotes Energy Boost | Vegan | Non-GMO | Gluten Free | 60 Servings,25 - 34 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,No,No,No,"Vitamin D, B1, B12",0,0,1,0,0,1,0,0,0,1,0,0,0,0,"Vitamin D, B1, B12",3
2020-06-12,14.99,1.0,CA,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-08-15,16.57,1.0,CA,"Amazon Brand - Revly Vegan Hair, Skin, & Nails Complex with Biotin 2000 mcg, 90 Capsules, 3 Month Supply",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-10-28,13.47,1.0,CA,"Amazon Brand - Revly Vegan Hair, Skin, & Nails Complex with Biotin 2000 mcg, 90 Capsules, 3 Month Supply",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2022-11-24,11.03,1.0,CA,"NOW Supplements, Vitamin D-3 1,000 IU, High Potency, Structural Support*, 360 Softgels",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-09-23,9.99,1.0,NY,"Vitamatic Vitamin D3 Gummies - 5000 IU Per Gummy - 60 Vegan Gummies - Great Taste - Healthy Bones, Teeth, Mood, Joint & Immune System Function",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-11-14,9.99,1.0,NY,"Vitamatic Vitamin D3 Gummies - 5000 IU Per Gummy - 60 Vegan Gummies - Great Taste - Healthy Bones, Teeth, Mood, Joint & Immune System Function",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2023-01-19,9.99,1.0,NY,"Vitamatic Vitamin D3 Gummies - 5000 IU Per Gummy - 60 Vegan Gummies - Great Taste - Healthy Bones, Teeth, Mood, Joint & Immune System Function",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2023-03-19,9.99,1.0,NY,"Vitamatic Vitamin D3 Gummies - 5000 IU Per Gummy - 60 Vegan Gummies - Great Taste - Healthy Bones, Teeth, Mood, Joint & Immune System Function",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-06-11,7.86,1.0,CA,"Solgar Methylcobalamin 1000 mcg, 60 Nuggets - Supports Energy Metabolism - Body-Ready, Active Form of Vitamin B12 - Vitamin B - Non GMO, Vegan, Gluten & Dairy Free, Kosher - 60 Servings",55 - 64 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2018-01-05,10.99,1.0,CA,True Recovery Vitamin D3 2000IU (5k),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-02-21,10.89,1.0,NY,"Airborne Vitamin C 750mg (per serving) - Assorted Fruit Gummies (42 count in a bottle), Gluten-Free Immune Support Supplement With Vitamins C E, Selenium",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2021-12-19,21.19,1.0,NY,"Airborne 1000mg Vitamin C with Zinc Effervescent Tablets, Immune Support Supplement with Powerful Antioxidants Vitamins A C & E - 36 Fizzy Drink Tablets, Very Berry Flavor",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2022-11-15,28.95,1.0,NY,MaryRuth Organics Vitamin D Gummies | 2 Month Supply | Vitamin D Gummies for Adults & Kids | Vitamin D3 Gummies | Supplement for Bone Health Support | Vegan | Non-GMO | Gluten Free | 60 Count,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2023-01-01,25.95,1.0,NY,MaryRuth Organics Vitamin D Gummies | 2 Month Supply | Vitamin D Gummies for Adults & Kids | Vitamin D3 Gummies | Supplement for Bone Health Support | Vegan | Non-GMO | Gluten Free | 60 Count,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2018-09-25,28.95,1.0,CA,"Vitamin D3 Plus K Complex 90 Day Supply - NO Fillers, NO Binders, NO Added Ingredients",55 - 64 years,No,Asian,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),2,3,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-09-25,21.95,1.0,CA,Vitamin D USDA Organic | Vitamin D3 Liquid | Sugar Free | Liquid Vitamin D Spray Immune Support for Adults & Kids | VIT D3 | Vegan | Gluten Free | Non-GMO | 30 Servings,35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2018-10-14,17.99,2.0,NY,Cassava Twins 1 Month Supply Organic Cassava Root - Fertility Supplement for Twins - Vitamin for a Natural Pregnancy,25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2019-02-20,19.6,1.0,NY,"Bellybar Chewable Prenatal Vitamins, Mixed Fruit Flavor, 60-Count (2 Pack)",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-11-29,23.23,1.0,NY,"SmartyPants Prenatal Formula Daily Gummy Multivitamin: Vitamin C, D3, & Zinc for Immunity, Gluten Free, Folate, Omega 3 Fish Oil (DHA/EPA), 120 Count (30 Day Supply)",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,No,No,"Vitamin C, Multivitamin, B9",0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Vitamin C, B9, Multivitamin",3
2018-05-22,18.66,1.0,FL,"Nordic Naturals Vitamin C Gummies, Tart Tangerine - 120 Gummies - 250 mg Vitamin C - Immune Support, Antioxidant Protection, Child Growth & Development - Non-GMO, Vegan - 60 Servings",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,No,Yes,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2020-05-25,29.98,1.0,FL,"Sugarbear Vegan Hair Gummy Vitamins with Biotin, Vitamin C, Vitamin B-12, Zinc for Hair Skin & Nails (60 Count)",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,No,Yes,No,"Vitamin C, B7, B12",0,1,0,0,0,1,0,0,0,1,0,1,0,0,"Vitamin C, B1, B12, B7",4
2020-06-15,30.69,1.0,FL,"Doctor's Best Vitamin C with Quali-C 1000 mg, Healthy Immune System, 360 Count (Pack of 1)",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,No,Yes,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2021-04-12,19.97,1.0,FL,"Multivitamin for Men - Daily Men's Multivitamins Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamins E & B12, Zinc, Calcium, Magnesium & More for Energy and Immune Health Support. 30 Day Supply",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,No,Yes,No,"Vitamin A, Vitamin C, Vitamin D, B1, B12, Multivitamin",1,1,1,0,0,1,0,0,0,1,0,0,0,1,"Vitamin A, Vitamin C, Vitamin D, B1, B12, Multivitamin",6
2022-06-22,20.36,1.0,FL,"Nordic Naturals Vitamin D3 5000, Orange - 120 Mini Soft Gels - 5000 IU Vitamin D3 - Supports Healthy Bones, Mood & Immune System Function - Non-GMO - 120 Servings",35 - 44 years,Yes,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-06-07,13.2,1.0,FL,"Nature's Way Alive! Women's 50+ Ultra Potency Multivitamin, High Potency B-Vitamins, Supports Immune Health*, 60 Tablets",25 - 34 years,Yes,White or Caucasian,Prefer not to say,"$50,000 - $74,999",Male,LGBTQ+,2,1 (just me!),Less than 5 times per month,No,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2020-11-24,9.74,1.0,TX,"Nature’s Bounty Vitamin C 1000mg, Immune Support Supplement, Powerful Antioxidant, 1 Pack, 100 Caplets",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,LGBTQ+,4+,4+,5 - 10 times per month,No,I stopped in the recent past,No,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2018-01-28,13.99,1.0,FL,"EZ Melts K2 as Menaquinone MK-7, 100 mcg, Sublingual Vitamins, Vegan, Zero Sugar, Natural Apple Flavor, 60 Fast Dissolve Tablets",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,2,5 - 10 times per month,Yes,Yes,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2018-04-08,14.95,1.0,FL,"Sports Research Vitamin K2 as MK7 with Organic Coconut Oil | Made with MenaQ7 from Fermented Chickpea | Non-GMO Verified, Vegan Certified (60 Veggie-Softgels)",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,2,5 - 10 times per month,Yes,Yes,Yes,No,No,Vitamin K,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Vitamin K,1
2018-05-30,8.17,1.0,FL,"NOW Supplements, Vitamin K-2 100 mcg, Menaquinone-4 (MK-4), Supports Bone Health*, 100 Veg Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,2,5 - 10 times per month,Yes,Yes,Yes,No,No,Vitamin K,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Vitamin K,1
2019-07-01,8.11,1.0,FL,"Hobe Naturals Vitamin E Oil, 7,500 IU, 4 Ounce",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,2,5 - 10 times per month,Yes,Yes,Yes,No,No,Vitamin E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vitamin E,1
2020-07-24,13.99,1.0,FL,"Nature’s Bounty Vitamin D, Immune Support, 2000 IU, Softgels, 350 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,2,5 - 10 times per month,Yes,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-05-28,11.61,1.0,FL,"Nature’s Bounty Vitamin D, Immune Support, 2000 IU, Softgels, 350 Ct",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),3,2,5 - 10 times per month,Yes,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2020-03-20,14.98,1.0,FL,"Emergen-C 1000mg Vitamin C Powder for Daily Immune Support Caffeine Free Vitamin C Supplements with Zinc and Manganese, B Vitamins and Electrolytes, Super Orange Flavor - 60 Count/2 Month Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,Yes,Prefer not to say,No,No,No,"Vitamin C, B12",0,1,0,0,0,1,0,0,0,1,0,0,0,0,"Vitamin C, B1, B12",3
2018-05-11,19.99,1.0,CA,"Organic Vitamin B12 Liquid - Sublingual Extra Strength 60 x 5000 mcg Drops, Methylcobalamin, Natural Cherry Flavor, Vegan, Maximize Absorption and Energy",55 - 64 years,No,White or Caucasian,Bachelor's degree,Prefer not to say,Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2019-01-15,6.79,1.0,CA,"MRM Nuturition Vegan Vitamin D3 2,500 IU | Bone + Immune Health | Made from lichens | Supports Calcium Absorption | Vegan + Vegetarian Friendly | 60 Servings",55 - 64 years,No,White or Caucasian,Bachelor's degree,Prefer not to say,Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-01-15,8.39,1.0,CA,"Solgar Methylcobalamin (Vitamin B12) 1000 mcg, 60 Nuggets - Supports Energy Metabolism - Body-Ready, Active Form of Vitamin B12 - Vitamin B - Non GMO, Vegan, Gluten & Dairy Free, Kosher - 60 Servings",55 - 64 years,No,White or Caucasian,Bachelor's degree,Prefer not to say,Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2020-02-07,4.24,1.0,CA,"Sundown Vitamin B-12, Cellular Energy Support, Vegetarian, Vegan-Friendly 1000 mcg, Non-GMO, Free of Gluten, Dairy, Artificial Flavors 120 Count (Pack of 1)",55 - 64 years,No,White or Caucasian,Bachelor's degree,Prefer not to say,Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,B12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2020-03-05,27.14,1.0,CA,"NOW Supplements, Quercetin with Bromelain, Balanced Immune System*, 240 Veg Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,Prefer not to say,Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2020-07-28,10.5,1.0,CA,"Sundown Vitamin B-12, Cellular Energy Support, Vegetarian, Vegan-Friendly 1000 mcg, Non-GMO, Free of Gluten, Dairy, Artificial Flavors 120 Count (Pack of 1)",55 - 64 years,No,White or Caucasian,Bachelor's degree,Prefer not to say,Female,heterosexual (straight),2,2,More than 10 times per month,No,No,Yes,No,No,B12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
